Year (year),State Code (state_code),State Name (state_name),District Code (district_code),District Name (district_name),Block Code (block_code),Block Name (block_name),Gram Panchayat Code (gp_code),Gram Panchayat Name (gp_name),Village Code (village_code),Village Name (village_name),Total Households (tot_hh),Farm Activity Households (farm_activity_hhs),Non-Farm Activity Households (non_farm_activity_hhs),Government Seed Centres Available (govt_seed_centres),Watershed Development Projects Available (watershed_dev_projects),Community Rainwater Harvesting Systems Available (community_rainwater_harvesting),Farmer Collectives Available (farmers_collectives),Food Grain Warehouses Available (food_grain_warehouses),Primary Processing Facilities Available (primary_processing_facilities),Custom Hiring Centres Available (custom_hiring_centres)
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193081","Amgaon(Kh)","533979","Dhondgaon",10,10,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193119","Palsgaon(Ba)","534041","Palasgaon",504,400,70,false,false,true,"PACS",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193085","Bondsula","534021","Bakhalapur",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193085","Bondsula","534035","Bondsula",209,45,35,false,false,false,"Both",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193085","Bondsula","534037","Uttampur",9,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193085","Bondsula","534040","Pahelanpur",114,37,20,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193132","Takli (Za)","533927","Takali",414,209,86,false,true,false,"FPOs",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193132","Takli (Za)","533928","Khairi",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193088","Chandki","534024","Chanki",299,279,20,false,false,false,"FPOs",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193113","Kotmba","533984","Indapur",1,1,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193113","Kotmba","533991","Kotamba",268,100,168,false,true,true,"FPOs",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193098","Hamdapur","534034","Hamdapur",980,519,461,false,false,false,"Both",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193128","Sukali (Bai)","533937","Sukli (Bai)",485,365,12,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193128","Sukali (Bai)","533938","Girnala",2,1,1,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193128","Sukali (Bai)","533939","Kherda",49,47,2,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193128","Sukali (Bai)","533940","Bid-Sukli",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193094","Dindoda","533952","Hiwara",98,78,7,false,true,true,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193094","Dindoda","534030","Dindoda",102,91,9,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193112","Kopra","534025","Kopra",249,220,29,false,false,false,"No",false,true,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193112","Kopra","534026","Mukindpur",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193138","Wahitpur","533999","Wahitpur",222,140,30,false,true,false,"FPOs",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193138","Wahitpur","534000","Waghapur",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193138","Wahitpur","534001","Kesalapur",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193133","Talodi","534002","Talodi",203,150,53,false,false,false,"No",false,true,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193100","Hingni","533886","Junewani",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193100","Hingni","533887","Wanarvihira",97,22,75,false,false,true,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193100","Hingni","533889","Hingni",1634,204,1430,false,true,true,"PACS",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193100","Hingni","533890","Dhamangaon",252,62,190,false,false,false,"FPOs",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193100","Hingni","533899","Sonegaon",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193100","Hingni","533900","Shiwangaon",162,155,7,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193100","Hingni","533901","Mohgaon",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193100","Hingni","533925","Akoli",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193087","Borakhedi (K )","533917","Bid Borkhedi",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193087","Borakhedi (K )","533919","Bothali",81,69,12,false,false,true,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193087","Borakhedi (K )","533930","Borkhedi (Kala)",345,189,18,false,true,true,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193086","Bori","533876","Joga",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193086","Bori","533877","Bori",289,164,15,false,true,true,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193086","Bori","533885","Gohda (Kh)",1,1,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193084","Babhulgaon","533945","Babapur",92,62,30,false,true,true,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193084","Babhulgaon","533960","Babulgaon",79,60,19,false,true,true,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193108","Khadka","534004","Khadka",147,133,14,true,true,true,"PACS",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193108","Khadka","534005","Jogapur",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193108","Khadka","534007","Madka",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193109","Khairi","533922","Khairi",230,132,95,false,true,true,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193134","Wadgaon(J)","533975","Wadgaon (Jangli)",235,110,23,false,false,false,"FPOs",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193115","Mahabla","533973","Londhapur",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193115","Mahabla","533982","Janglapur",90,51,13,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193115","Mahabla","533983","Kolhi",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193115","Mahabla","533992","Gangapur",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193115","Mahabla","533993","Mahabala",408,390,18,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193115","Mahabla","533995","Itala",75,49,26,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193117","Nanbrdi","533884","Nanbardi",151,95,56,false,false,false,"FPOs",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193117","Nanbrdi","533891","Dongargaon",32,18,5,false,false,false,"FPOs",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193079","Aakoli","533888","Akoli",285,240,21,false,true,true,"FPOs",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193079","Aakoli","533933","Krishnapur",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193122","Ridhora","533882","Dodaki",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193122","Ridhora","533883","Amgaon",92,60,13,false,false,true,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193122","Ridhora","533914","Raipur (Heti)",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193122","Ridhora","533915","Ridhora",114,84,20,false,false,true,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193122","Ridhora","533916","Raipur (Jangli)",65,46,18,false,false,true,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193122","Ridhora","533920","Tamaswada",127,73,42,false,false,true,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193131","Takli (Ki)","534029","Takali (Kite)",166,100,66,false,true,true,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193131","Takli (Ki)","534043","Morangana",13,13,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193131","Takli (Ki)","534044","Pavni",34,23,10,false,true,true,"Both",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193110","Khapri","533903","Khapri",366,286,80,false,false,false,"FPOs",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193110","Khapri","533904","Mungapur",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193110","Khapri","533912","Chincholi",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193110","Khapri","533974","Kolgaon",100,40,55,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193116","Moi","533896","Bramhani",95,44,40,false,false,false,"FPOs",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193116","Moi","533897","Nimboli",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193116","Moi","533898","Mohi",257,191,65,false,false,false,"FPOs",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193116","Moi","533906","Kinhi",47,20,20,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193123","Salai (K )","533881","Salai (Kala)",221,131,89,false,false,false,"FPOs",false,true,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193105","Juwadi","533892","Khairi Menkhat",93,67,6,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193105","Juwadi","533893","Juwadi",219,165,54,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193105","Juwadi","533895","Dhanoli (Gawande)",176,70,60,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193139","Yelikeli","533941","Keli",143,102,20,false,true,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193139","Yelikeli","533942","Yeli",1340,950,300,true,true,true,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193139","Yelikeli","533943","Wanoda",120,98,14,false,true,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193120","Pimalgaon","534031","Pimpalgaon",170,126,44,false,false,true,"FPOs",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193099","Helodi","534012","Ganeshpur",10,5,5,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193099","Helodi","534013","Belodi",14,8,6,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193099","Helodi","534014","Borgaon",74,65,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193099","Helodi","534019","Helodi",290,145,40,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193099","Helodi","534032","Hiwara",27,10,10,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193095","Garmsur","533874","Garamsur",132,75,14,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193095","Garmsur","533875","Manoli",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193095","Garmsur","908890","Ambora",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193095","Garmsur","908891","Sukli",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193125","Seldoh","533977","Seldoh",440,200,230,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193125","Seldoh","534016","Dorli",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193129","Sukali (St)","533970","Mohanapur",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193129","Sukali (St)","533988","Daulatpur",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193129","Sukali (St)","533989","Sukali (Station)",309,234,18,false,false,false,"PACS",false,false,true
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193129","Sukali (St)","533990","Shahapur",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193129","Sukali (St)","533996","Chichghat",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193129","Sukali (St)","533997","Arvi (Lahan)",270,15,10,false,false,false,"PACS",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193102","Jamni","533934","Singoda",1,1,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4610","Seloo","193102","Jamni","533935","Jamani",374,213,73,false,true,true,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193017","Bothuda","534661","Rampur",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193017","Bothuda","534666","Bothuda",317,277,40,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193017","Bothuda","534667","Khanjirpur",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193017","Bothuda","534668","Sonegaon",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193017","Bothuda","534669","Bhanapur",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193017","Bothuda","534671","Nagapur",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193065","Shedgaon","534664","Shedgaon",312,140,50,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193065","Shedgaon","534676","Menkhat",115,65,7,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193048","Mohgaon","534553","Mahagaon",195,175,15,false,true,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193048","Mohgaon","534601","Tawi",108,60,20,false,true,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193048","Mohgaon","534602","Rasa",76,65,5,false,true,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193048","Mohgaon","534604","Keslapar",98,80,18,false,true,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193048","Mohgaon","534713","Wanarchuwa",97,90,5,false,true,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193058","Pimpalgaon","534598","Pimpalgaon",336,260,76,false,false,true,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193058","Pimpalgaon","534641","Khapri",23,23,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193058","Pimpalgaon","534709","Chincholi",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193027","Faritpur","534588","Faridpur",155,110,45,false,true,true,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193027","Faritpur","534589","Arvi",121,95,26,false,true,false,"Both",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193060","Ramnager","534558","Ramnagar",170,142,28,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193060","Ramnager","534600","Mohgaon",94,78,14,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193072","Wikhani","534535","Salapur",15,13,2,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193072","Wikhani","534537","Vikhani",132,60,51,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193072","Wikhani","534540","Marda",140,98,22,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193052","Narayanpur","534677","Ganeshpur",121,80,24,false,true,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193052","Narayanpur","534705","Balharpur",98,78,20,false,true,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193052","Narayanpur","534706","Narayanpur",280,150,127,false,true,true,"PACS",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193044","Lasnpur","534607","Ralegaon",143,122,21,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193044","Lasnpur","534615","Khairgaon",126,110,16,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193044","Lasnpur","534616","Lasanpur",137,120,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193078","Zunka","534640","Runka",40,35,5,false,true,true,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193078","Zunka","534696","Zunka",226,151,75,false,true,true,"Both",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193069","Umara","534543","Waigaon",146,72,33,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193069","Umara","534548","Umra",107,76,31,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193069","Umara","534647","Aurangapur",1,1,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193011","Aramba","534683","Mangali",100,52,48,false,true,true,"PACS",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193011","Aramba","534690","Arambha",232,130,100,false,true,false,"PACS",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193056","Pardi","534544","Parsoda",82,70,12,false,false,true,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193056","Pardi","534545","Rajjakpur",56,51,5,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193056","Pardi","534546","Pardi",127,96,31,false,false,true,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193056","Pardi","534547","Isabpur",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193061","Sakra","534710","Sakara",489,459,30,false,true,true,"Both",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","261657","Usegaon","534724","Usegaon",166,84,74,false,false,true,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","261657","Usegaon","534737","Khek",294,80,114,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193019","Chikhali","534727","Umri",224,157,47,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193019","Chikhali","534731","Chikhali",257,200,45,false,false,false,"No",false,true,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193019","Chikhali","534732","Narayanpur",91,51,32,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193049","Nandori","534692","Nandori",641,398,243,true,false,true,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193032","Jam","534621","Jamb",997,300,100,true,true,true,"FPOs",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193014","Barbadi","534551","Barbadi",170,150,20,false,false,false,"Both",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193014","Barbadi","534554","Waksur",60,50,10,false,false,true,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193022","Dasoda","534711","Talodi",129,100,29,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193022","Dasoda","534719","Dasoda",152,76,75,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193022","Dasoda","534734","Krishnapeth",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193022","Dasoda","534735","Maharmajra",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193022","Dasoda","534736","Kakaddara",1,1,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193057","Pathar","534687","Pathar",195,90,35,true,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193057","Pathar","534691","Belghat",198,118,40,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193030","Haladgaon","534659","Shivani",280,231,43,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193030","Haladgaon","534662","Haladgaon",240,220,20,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193047","Mangrul","534712","Gadhavdev",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193047","Mangrul","534714","Wakdari",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193047","Mangrul","534715","Kasarpeth",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193047","Mangrul","534716","Tadgaon",180,150,30,false,true,true,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193047","Mangrul","534717","Bandar",1,1,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193047","Mangrul","534718","Mangrul",500,350,110,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193010","Antargaon","534592","Ghorpad",31,27,4,false,true,true,"FPOs",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193010","Antargaon","534594","Antargaon",210,42,10,false,true,true,"FPOs",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193010","Antargaon","534595","Savangi",104,100,4,false,true,true,"FPOs",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193040","Kinhala","534685","Kinhala",223,60,20,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193037","Kawahta","534693","Mirzapur",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193037","Kawahta","534694","Kavtha",209,105,35,false,true,false,"PACS",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193037","Kawahta","534695","Kinhi",82,70,12,false,true,false,"PACS",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193046","Mangaon","534672","Mangaon",50,40,10,false,false,true,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193046","Mangaon","534673","Chincholi",52,40,12,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193068","Ubada","534680","Panchgavhan",1,0,1,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193068","Ubada","534681","Ubda",445,228,208,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193068","Ubada","534682","Sirsi",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193068","Ubada","534684","Rengapur",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193068","Ubada","534686","Tuljapur",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193043","Lahori","534568","Dhumankheda.",205,92,113,false,true,false,"FPOs",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193043","Lahori","534571","Parodhi",150,90,60,false,true,false,"FPOs",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193043","Lahori","534605","Lahori",165,150,15,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193028","Girad","534580","Turimajra",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193028","Girad","534581","Chorvihra",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193028","Girad","534582","Bhangapur",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193028","Girad","534583","Nhavi",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193028","Girad","534584","Yedalabad",110,60,50,false,false,true,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193028","Girad","534585","Pahad Farid",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193028","Girad","534586","Girad",2010,435,1575,false,true,true,"FPOs",false,true,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193028","Girad","534587","Peth",160,80,80,false,true,true,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193028","Girad","534612","Sirpur",36,28,8,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193031","Hiwara","534570","Bothali",100,95,5,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193031","Hiwara","534577","Sukali",57,47,10,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193031","Hiwara","534578","Ganeshpur",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193031","Hiwara","534608","Undirkheda",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193031","Hiwara","534609","Sawarkhada",169,50,19,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193031","Hiwara","534610","Hiwara",298,200,98,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193035","Karda","534674","Gavha",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","498","Wardha","4609","Samudrapur","193035","Karda","534675","Karda",23,20,3,false,false,false,"No",false,false,false
